Timestamp,Open,High,Low,Close,Volume
2020-01-05 06:00:00,7458.51,7482.14,7417.0,7429.69,11086.045
2020-01-05 09:00:00,7429.86,7438.5,7385.76,7422.48,12530.435
2020-01-05 12:00:00,7422.48,7459.69,7414.13,7429.85,11218.106
2020-01-05 15:00:00,7428.54,7478.0,7427.6,7460.41,12357.926
2020-01-05 18:00:00,7460.4,7465.55,7420.0,7428.73,8354.509
2020-01-05 21:00:00,7428.73,7428.76,7303.0,7354.36,20474.16
2020-01-06 00:00:00,7354.36,7569.0,7345.0,7548.63,29464.713
2020-01-06 03:00:00,7548.6,7580.08,7485.0,7529.72,22512.383
2020-01-06 06:00:00,7530.0,7550.0,7505.0,7545.0,9132.747
2020-01-06 09:00:00,7544.99,7576.0,7514.0,7540.0,16885.307
2020-01-06 12:00:00,7539.99,7611.81,7481.74,7545.15,23270.669
2020-01-06 15:00:00,7545.15,7558.75,7507.0,7555.41,12663.571
2020-01-06 18:00:00,7555.56,7556.09,7521.04,7547.79,7575.269
2020-01-06 21:00:00,7548.49,7808.65,7545.97,7757.39,46645.658
2020-01-07 00:00:00,7757.74,8014.91,7757.0,7899.61,57838.268
2020-01-07 03:00:00,7899.43,7919.79,7826.18,7873.0,16980.231
2020-01-07 06:00:00,7872.95,7909.98,7855.75,7888.0,13510.917
2020-01-07 09:00:00,7888.0,7969.0,7860.0,7899.86,18034.391
2020-01-07 12:00:00,7898.9,7918.19,7810.0,7842.98,27024.284
2020-01-07 15:00:00,7842.85,7957.8,7733.0,7941.6,47977.629
2020-01-07 18:00:00,7941.6,8181.67,7923.36,8165.99,51748.742
2020-01-07 21:00:00,8166.0,8215.33,7952.0,8152.49,47694.7
2020-01-08 00:00:00,8150.9,8468.42,8144.02,8282.0,74378.469
2020-01-08 03:00:00,8282.0,8381.87,8246.06,8339.26,27909.734
2020-01-08 06:00:00,8337.94,8368.88,8267.0,8316.94,17380.298
2020-01-08 09:00:00,8316.49,8379.51,8276.12,8335.28,18006.502
2020-01-08 12:00:00,8335.28,8427.97,8201.1,8314.97,51305.877
2020-01-08 15:00:00,8315.01,8366.02,8012.0,8081.71,70190.943
2020-01-08 18:00:00,8081.02,8098.77,7870.11,8049.77,39831.592
2020-01-08 21:00:00,8049.77,8129.0,7966.82,8059.84,22221.699
2020-01-09 00:00:00,8059.77,8060.0,7932.0,7986.45,21027.307
2020-01-09 03:00:00,7986.45,7996.7,7930.0,7944.07,14577.307
2020-01-09 06:00:00,7944.2,7979.0,7898.0,7937.0,17411.47
2020-01-09 09:00:00,7937.34,7939.94,7851.91,7881.53,26108.659
2020-01-09 12:00:00,7881.52,7948.11,7874.23,7887.75,19171.266
2020-01-09 15:00:00,7887.91,7935.98,7776.0,7801.73,28941.694
2020-01-09 18:00:00,7801.93,8006.83,7791.41,7820.59,34049.939
2020-01-09 21:00:00,7820.27,7874.27,7750.01,7818.59,25975.501
2020-01-10 00:00:00,7817.91,7855.0,7786.35,7804.0,11626.676
2020-01-10 03:00:00,7803.97,7824.0,7736.3,7748.25,13202.394
2020-01-10 06:00:00,7748.24,7785.0,7680.54,7705.85,21547.557
2020-01-10 09:00:00,7705.85,7854.32,7670.0,7841.02,36077.993
2020-01-10 12:00:00,7841.0,7983.13,7808.32,7974.99,39272.014
2020-01-10 15:00:00,7975.0,8145.41,7912.95,7965.57,57852.09
2020-01-10 18:00:00,7965.46,8130.0,7965.14,8078.75,45258.101
2020-01-10 21:00:00,8078.34,8210.62,7985.38,8207.09,28947.123
2020-01-11 00:00:00,8207.2,8261.33,8131.93,8211.11,25659.865999999998
2020-01-11 03:00:00,8211.1,8213.78,8048.0,8087.64,18090.726
2020-01-11 06:00:00,8087.64,8156.0,8040.6,8056.21,20329.502
2020-01-11 09:00:00,8056.25,8135.26,8012.29,8049.81,18427.541
2020-01-11 12:00:00,8049.26,8120.06,8020.0,8057.65,16244.851
2020-01-11 15:00:00,8057.89,8219.38,8055.0,8160.0,22416.782
2020-01-11 18:00:00,8159.99,8192.23,8140.44,8163.45,11147.247
2020-01-11 21:00:00,8163.09,8292.19,8003.87,8020.56,32425.2
2020-01-12 00:00:00,8020.58,8119.24,7956.28,8096.51,18807.386
2020-01-12 03:00:00,8097.8,8113.91,8066.09,8108.23,7215.645
2020-01-12 06:00:00,8108.06,8155.0,8083.13,8141.01,12618.271
2020-01-12 09:00:00,8141.22,8166.72,8101.4,8117.73,10142.903
2020-01-12 12:00:00,8117.7,8186.0,8117.2,8140.2,13595.098
2020-01-12 15:00:00,8140.11,8195.0,8070.13,8101.86,24373.095
2020-01-12 18:00:00,8101.86,8163.46,8083.22,8138.9,10427.952
2020-01-12 21:00:00,8138.9,8189.0,8088.82,8186.7,11449.614
2020-01-13 00:00:00,8186.22,8200.0,8116.0,8118.16,9031.99
2020-01-13 03:00:00,8118.16,8129.63,8080.0,8098.16,9847.758
2020-01-13 06:00:00,8098.32,8135.93,8053.78,8130.99,10600.984
2020-01-13 09:00:00,8130.04,8135.54,8080.0,8080.0,8151.25
2020-01-13 12:00:00,8080.0,8115.05,8055.0,8089.02,10580.212
2020-01-13 15:00:00,8089.02,8132.0,8070.56,8098.35,8946.968
2020-01-13 18:00:00,8098.35,8165.0,8089.0,8157.8,8475.403
2020-01-13 21:00:00,8157.79,8160.0,8096.98,8113.0,8946.799
2020-01-14 00:00:00,8112.99,8485.0,8109.02,8438.64,52280.344
2020-01-14 03:00:00,8437.51,8598.27,8383.37,8487.42,33314.981999999996
2020-01-14 06:00:00,8487.41,8545.0,8474.62,8518.0,12911.210000000001
2020-01-14 09:00:00,8518.0,8567.9,8476.0,8530.24,17705.228
2020-01-14 12:00:00,8530.24,8749.0,8479.54,8698.64,56429.076
2020-01-14 15:00:00,8697.33,8833.55,8520.0,8791.09,65182.16
2020-01-14 18:00:00,8790.85,8864.99,8680.0,8700.0,31241.8
2020-01-14 21:00:00,8700.25,8893.0,8678.01,8825.0,21713.181
2020-01-15 00:00:00,8825.0,8918.5,8710.0,8822.18,37353.81
2020-01-15 03:00:00,8821.99,8825.0,8570.52,8618.36,33667.728
2020-01-15 06:00:00,8618.02,8696.88,8610.68,8642.31,17576.451
2020-01-15 09:00:00,8642.31,8811.0,8640.0,8738.06,26195.319
2020-01-15 12:00:00,8738.06,8921.2,8727.0,8860.0,43898.32
2020-01-15 15:00:00,8859.88,8871.51,8680.42,8801.77,38822.942
2020-01-15 18:00:00,8801.16,8848.0,8720.04,8820.14,20328.949
2020-01-15 21:00:00,8819.89,8884.98,8796.74,8825.3,19790.318
2020-01-16 00:00:00,8825.35,8868.21,8620.0,8657.0,33206.723
2020-01-16 03:00:00,8657.01,8733.0,8596.25,8709.66,19153.163
2020-01-16 06:00:00,8709.24,8734.88,8661.46,8685.37,15770.286
2020-01-16 09:00:00,8685.37,8731.0,8607.05,8730.35,23402.331
2020-01-16 12:00:00,8730.74,8793.77,8650.01,8691.92,29415.752
2020-01-16 15:00:00,8691.92,8732.86,8634.0,8684.05,21939.373
2020-01-16 18:00:00,8684.57,8757.32,8664.0,8748.42,12674.689
2020-01-16 21:00:00,8747.54,8764.95,8675.24,8725.08,12396.646
2020-01-17 00:00:00,8724.99,8784.2,8680.0,8761.13,17381.348
2020-01-17 03:00:00,8760.11,8905.0,8756.41,8897.56,26040.11
2020-01-17 06:00:00,8897.98,9020.0,8856.34,8937.07,44553.657
2020-01-17 09:00:00,8937.63,9039.0,8900.0,8914.51,29429.367
2020-01-17 12:00:00,8914.51,8929.7,8785.0,8790.9,29691.96
2020-01-17 15:00:00,8790.9,8934.47,8785.0,8896.98,23155.615
2020-01-17 18:00:00,8896.98,8959.22,8816.14,8883.91,24061.7
2020-01-17 21:00:00,8883.94,8968.0,8881.2,8918.72,11403.929
2020-01-18 00:00:00,8918.73,8995.0,8858.38,8925.96,17136.946
2020-01-18 03:00:00,8926.07,8954.0,8825.44,8855.3,15350.988
2020-01-18 06:00:00,8855.3,8890.0,8816.0,8867.08,13525.994
2020-01-18 09:00:00,8866.06,8922.12,8860.12,8885.99,12119.238
2020-01-18 12:00:00,8885.99,8968.0,8885.0,8927.43,15887.123
2020-01-18 15:00:00,8927.46,8952.92,8855.0,8912.5,20207.159
2020-01-18 18:00:00,8910.86,8924.99,8885.0,8911.99,8912.672
2020-01-18 21:00:00,8911.98,8968.0,8905.85,8925.0,11568.562
2020-01-19 00:00:00,8925.0,9193.21,8898.88,9162.79,42852.742
2020-01-19 03:00:00,9163.83,9205.3,9123.66,9139.16,14534.187
2020-01-19 06:00:00,9138.69,9155.0,9047.95,9114.44,17887.189
2020-01-19 09:00:00,9113.26,9135.0,8505.0,8704.84,57777.001
2020-01-19 12:00:00,8703.44,8704.82,8572.32,8623.54,30128.228
2020-01-19 15:00:00,8623.57,8685.34,8602.65,8666.62,14714.902
2020-01-19 18:00:00,8666.62,8669.78,8635.62,8655.35,8778.733
2020-01-19 21:00:00,8656.0,8760.93,8440.91,8705.85,38641.543
2020-01-20 00:00:00,8705.98,8740.0,8628.06,8662.44,19834.106
2020-01-20 03:00:00,8662.4,8699.55,8636.22,8680.05,10757.972
2020-01-20 06:00:00,8680.04,8699.0,8601.0,8648.08,10549.77
2020-01-20 09:00:00,8646.71,8679.0,8610.69,8622.74,10966.869
2020-01-20 12:00:00,8622.74,8675.83,8526.06,8667.31,31491.228
2020-01-20 15:00:00,8667.28,8710.65,8643.0,8648.82,14733.298
2020-01-20 18:00:00,8648.59,8688.61,8645.0,8679.99,6945.501
2020-01-20 21:00:00,8679.98,8750.37,8612.51,8650.0,19882.931
2020-01-21 00:00:00,8650.0,8682.92,8621.27,8671.0,10307.141
2020-01-21 03:00:00,8671.0,8700.0,8647.9,8664.99,6862.842
2020-01-21 06:00:00,8664.99,8674.39,8619.17,8662.99,9882.266
2020-01-21 09:00:00,8663.0,8684.0,8608.71,8662.99,9966.416
2020-01-21 12:00:00,8662.99,8675.0,8640.0,8658.76,5194.474
2020-01-21 15:00:00,8658.62,8682.7,8628.19,8654.4,9362.508
2020-01-21 18:00:00,8654.35,8728.3,8448.6,8724.33,36767.158
2020-01-21 21:00:00,8723.84,8790.1,8685.19,8742.43,19234.348
2020-01-22 00:00:00,8742.78,8764.0,8709.0,8725.34,8173.153
2020-01-22 03:00:00,8726.0,8748.94,8716.0,8724.05,4755.926
2020-01-22 06:00:00,8725.14,8820.0,8633.27,8680.97,24408.791
2020-01-22 09:00:00,8681.0,8692.03,8616.09,8661.33,15211.025
2020-01-22 12:00:00,8660.5,8679.98,8639.4,8655.34,10662.699
2020-01-22 15:00:00,8655.27,8720.59,8585.85,8695.7,17042.349
2020-01-22 18:00:00,8695.69,8695.89,8630.1,8668.87,9446.07
2020-01-22 21:00:00,8668.96,8688.85,8648.56,8684.57,4605.483
2020-01-23 00:00:00,8684.47,8694.0,8570.0,8613.18,15107.577
2020-01-23 03:00:00,8613.18,8618.0,8504.0,8563.96,14606.722
2020-01-23 06:00:00,8563.96,8625.0,8507.0,8515.27,21918.699
2020-01-23 09:00:00,8515.26,8522.89,8404.68,8433.81,29439.416
2020-01-23 12:00:00,8433.8,8508.0,8334.72,8371.21,35290.437
2020-01-23 15:00:00,8371.47,8406.0,8327.0,8340.3,17910.649
2020-01-23 18:00:00,8340.23,8390.0,8326.0,8380.0,13226.323
2020-01-23 21:00:00,8380.0,8452.27,8360.0,8409.6,15907.241
2020-01-24 00:00:00,8410.0,8424.97,8283.4,8309.4,13134.529
2020-01-24 03:00:00,8309.4,8365.46,8296.19,8329.35,12239.822
2020-01-24 06:00:00,8329.35,8361.96,8315.77,8339.44,10202.148
2020-01-24 09:00:00,8340.3,8422.59,8247.0,8416.56,32021.45
2020-01-24 12:00:00,8416.63,8511.49,8371.2,8471.7,26404.346
2020-01-24 15:00:00,8471.99,8528.0,8442.37,8476.72,21925.298
2020-01-24 18:00:00,8476.72,8527.38,8465.5,8490.0,14095.917
2020-01-24 21:00:00,8489.88,8520.0,8418.0,8441.96,14761.881
2020-01-25 00:00:00,8442.82,8455.0,8272.0,8325.99,22054.549
2020-01-25 03:00:00,8326.0,8352.0,8284.03,8330.93,12444.951
2020-01-25 06:00:00,8330.93,8390.0,8310.0,8365.6,12123.818
2020-01-25 09:00:00,8365.61,8373.79,8312.21,8319.01,9327.444
2020-01-25 12:00:00,8318.79,8362.0,8290.9,8320.0,10848.709
2020-01-25 15:00:00,8320.14,8366.14,8312.38,8340.35,7905.997
2020-01-25 18:00:00,8340.35,8378.79,8326.0,8372.14,7048.67
2020-01-25 21:00:00,8372.13,8425.0,8336.69,8344.64,15207.576000000001
2020-01-26 00:00:00,8344.37,8357.97,8300.0,8328.83,9480.298
2020-01-26 03:00:00,8329.78,8399.0,8328.0,8380.96,8713.889
2020-01-26 06:00:00,8380.54,8488.0,8341.33,8420.58,20166.322
2020-01-26 09:00:00,8420.59,8486.61,8394.46,8481.78,15490.899
2020-01-26 12:00:00,8482.47,8493.14,8442.0,8454.93,10844.655999999999
2020-01-26 15:00:00,8454.93,8591.37,8451.0,8577.08,24540.108
2020-01-26 18:00:00,8576.87,8624.45,8544.07,8567.97,16974.155
2020-01-26 21:00:00,8568.01,8615.0,8549.0,8611.21,11688.589
2020-01-27 00:00:00,8611.21,8700.0,8611.0,8653.53,22132.697
2020-01-27 03:00:00,8653.52,8684.0,8628.09,8651.04,10770.645
2020-01-27 06:00:00,8650.88,8671.0,8565.0,8608.12,12964.028
2020-01-27 09:00:00,8608.12,8764.0,8593.43,8737.66,22537.665
2020-01-27 12:00:00,8737.24,8788.0,8707.0,8756.62,24702.789
2020-01-27 15:00:00,8756.62,8814.86,8752.0,8767.21,22336.106
2020-01-27 18:00:00,8767.56,8991.37,8760.0,8990.0,35664.21
2020-01-27 21:00:00,8989.72,9015.48,8895.32,8913.61,21127.188
2020-01-28 00:00:00,8913.61,9176.68,8913.61,9129.99,33098.905
2020-01-28 03:00:00,9129.99,9149.09,8977.61,9067.28,25116.042
2020-01-28 06:00:00,9066.53,9085.89,8974.2,9004.77,20221.812
2020-01-28 09:00:00,9004.75,9125.42,8952.41,9089.93,26078.546
2020-01-28 12:00:00,9089.4,9207.81,9022.24,9042.21,39150.154
2020-01-28 15:00:00,9042.23,9066.37,8905.0,8992.28,36431.324
2020-01-28 18:00:00,8992.57,9100.0,8974.63,9071.0,19344.166
2020-01-28 21:00:00,9071.0,9436.06,9051.93,9398.98,45026.597
2020-01-29 00:00:00,9399.72,9450.0,9291.5,9341.05,33468.596
2020-01-29 03:00:00,9341.06,9398.8,9325.0,9366.91,14002.047
2020-01-29 06:00:00,9367.19,9403.99,9329.0,9395.0,13189.931
2020-01-29 09:00:00,9395.0,9449.0,9242.0,9313.47,40550.898
2020-01-29 12:00:00,9312.42,9372.43,9263.27,9343.32,18123.321
2020-01-29 15:00:00,9343.31,9384.08,9268.14,9352.0,16578.932
2020-01-29 18:00:00,9352.0,9422.16,9325.38,9395.29,16030.106
2020-01-29 21:00:00,9394.4,9460.52,9295.62,9311.0,17516.811999999998
2020-01-30 00:00:00,9311.23,9343.0,9210.42,9260.73,17213.099
2020-01-30 03:00:00,9260.74,9369.81,9254.43,9326.56,11426.967
2020-01-30 06:00:00,9326.1,9415.2,9315.39,9382.85,13921.032
2020-01-30 09:00:00,9383.29,9396.99,9322.12,9350.2,14163.83
2020-01-30 12:00:00,9350.2,9425.72,9301.35,9356.78,21801.387
2020-01-30 15:00:00,9356.77,9531.0,9223.0,9475.75,65204.328
2020-01-30 18:00:00,9475.75,9599.0,9464.04,9584.93,29242.644
2020-01-30 21:00:00,9584.58,9586.97,9481.58,9525.67,17164.249
2020-01-31 00:00:00,9525.67,9550.72,9410.19,9460.11,19550.451
2020-01-31 03:00:00,9460.11,9488.0,9351.0,9356.16,18786.111
2020-01-31 06:00:00,9356.16,9413.0,9328.22,9386.81,17103.025
2020-01-31 09:00:00,9386.82,9422.04,9285.0,9338.56,19433.055
2020-01-31 12:00:00,9337.85,9340.0,9220.0,9273.72,25860.967
2020-01-31 15:00:00,9273.49,9377.78,9264.65,9296.28,18727.877
2020-01-31 18:00:00,9296.28,9355.33,9288.95,9338.5,11003.948
2020-01-31 21:00:00,9338.28,9438.0,9331.0,9364.51,16178.592
2020-02-01 00:00:00,9364.5,9477.76,9357.42,9452.51,18029.29
2020-02-01 03:00:00,9452.51,9468.0,9394.98,9394.99,12686.014
2020-02-01 06:00:00,9395.0,9469.0,9391.49,9397.61,12714.716
2020-02-01 09:00:00,9397.61,9415.0,9335.0,9364.88,15781.618
2020-02-01 12:00:00,9364.88,9379.96,9306.0,9356.68,17232.606
2020-02-01 15:00:00,9356.35,9430.0,9334.67,9389.27,16435.726
2020-02-01 18:00:00,9388.71,9410.47,9360.05,9388.01,7920.5
2020-02-01 21:00:00,9388.65,9421.4,9354.52,9392.74,8239.815
2020-02-02 00:00:00,9392.99,9394.01,9252.66,9276.5,17373.649
2020-02-02 03:00:00,9277.02,9349.8,9160.01,9319.0,26645.306
2020-02-02 06:00:00,9318.29,9398.16,9294.33,9377.01,17763.093
2020-02-02 09:00:00,9377.96,9459.99,9363.0,9442.87,19782.524
2020-02-02 12:00:00,9442.86,9489.92,9378.2,9461.73,24644.215
2020-02-02 15:00:00,9461.82,9480.0,9412.03,9441.03,15298.652
2020-02-02 18:00:00,9441.12,9472.77,9430.0,9447.49,9321.785
2020-02-02 21:00:00,9447.49,9456.96,9325.0,9338.2,17573.753
2020-02-03 00:00:00,9340.49,9647.61,9290.0,9387.1,49933.462
2020-02-03 03:00:00,9387.65,9432.61,9340.0,9409.39,15417.947
2020-02-03 06:00:00,9409.39,9425.75,9353.49,9377.78,10931.92
2020-02-03 09:00:00,9377.96,9400.13,9304.0,9356.72,18365.041
2020-02-03 12:00:00,9356.67,9378.82,9306.0,9360.54,13718.695
2020-02-03 15:00:00,9360.54,9361.63,9250.0,9305.1,28441.566
2020-02-03 18:00:00,9305.08,9360.0,9276.0,9330.41,12528.56
2020-02-03 21:00:00,9330.4,9330.4,9263.0,9300.64,9712.194
2020-02-04 00:00:00,9300.63,9368.0,9283.1,9312.34,16058.442000000001
2020-02-04 03:00:00,9312.5,9327.27,9226.4,9296.76,15657.397
2020-02-04 06:00:00,9296.68,9327.82,9244.0,9246.97,15995.651
2020-02-04 09:00:00,9247.91,9279.26,9114.0,9193.76,38616.345
2020-02-04 12:00:00,9193.75,9213.32,9105.0,9162.86,25773.021
2020-02-04 15:00:00,9162.23,9242.93,9153.0,9227.25,18584.391
2020-02-04 18:00:00,9227.26,9240.75,9153.0,9205.0,10326.4
2020-02-04 21:00:00,9205.0,9222.65,9163.2,9198.35,6832.255
2020-02-05 00:00:00,9198.32,9250.9,9179.88,9230.0,12340.23
2020-02-05 03:00:00,9230.0,9290.0,9209.82,9280.01,12323.093
2020-02-05 06:00:00,9280.01,9307.78,9237.4,9263.7,16018.374
2020-02-05 09:00:00,9264.15,9430.0,9251.44,9423.0,31896.655
2020-02-05 12:00:00,9422.99,9505.0,9422.99,9460.05,36813.401
2020-02-05 15:00:00,9460.05,9587.95,9445.0,9575.89,32864.149
2020-02-05 18:00:00,9575.92,9799.08,9573.45,9692.01,47879.492
2020-02-05 21:00:00,9692.01,9738.0,9600.96,9630.0,22176.303
2020-02-06 00:00:00,9630.0,9660.85,9550.0,9594.0,24800.441
2020-02-06 03:00:00,9594.27,9673.15,9582.0,9646.95,14378.142
2020-02-06 06:00:00,9646.77,9705.0,9612.3,9652.39,21417.361
2020-02-06 09:00:00,9652.38,9715.04,9629.09,9708.4,14840.016
2020-02-06 12:00:00,9707.41,9884.0,9651.0,9839.78,63673.731
2020-02-06 15:00:00,9838.18,9849.0,9745.01,9781.63,28566.374
2020-02-06 18:00:00,9781.63,9801.69,9723.5,9790.06,15276.088
2020-02-06 21:00:00,9790.99,9810.3,9662.0,9778.12,17604.214
2020-02-07 00:00:00,9777.97,9867.3,9762.0,9808.97,20205.621
2020-02-07 03:00:00,9809.1,9837.65,9743.21,9761.57,16394.425
2020-02-07 06:00:00,9763.82,9818.99,9750.0,9778.86,12606.238
2020-02-07 09:00:00,9777.76,9900.0,9777.53,9819.12,23060.946
2020-02-07 12:00:00,9818.8,9855.35,9743.34,9831.69,24522.413
2020-02-07 15:00:00,9831.69,9847.16,9773.0,9790.5,13303.857
2020-02-07 18:00:00,9790.5,9818.0,9750.0,9750.5,9021.912
2020-02-07 21:00:00,9750.94,9840.0,9736.66,9821.52,10625.355
2020-02-08 00:00:00,9821.52,9837.31,9709.22,9738.24,11696.769
2020-02-08 03:00:00,9738.23,9794.76,9680.55,9772.12,17740.381
2020-02-08 06:00:00,9773.56,9838.0,9761.1,9818.06,12487.93
2020-02-08 09:00:00,9817.92,9870.57,9799.09,9825.61,17943.214
2020-02-08 12:00:00,9825.61,9890.0,9765.0,9855.42,23916.212
2020-02-08 15:00:00,9855.42,9898.57,9822.24,9872.41,17504.475
2020-02-08 18:00:00,9872.4,9877.54,9827.58,9865.17,9149.307
2020-02-08 21:00:00,9865.18,9956.0,9838.06,9906.43,18828.981
2020-02-09 00:00:00,9906.09,9999.0,9892.15,9980.2,15334.767
2020-02-09 03:00:00,9980.34,10150.0,9968.0,10109.21,32596.222
2020-02-09 06:00:00,10109.2,10184.34,10094.01,10122.04,18479.208
2020-02-09 09:00:00,10121.4,10158.12,10070.0,10130.5,18667.061999999998
2020-02-09 12:00:00,10130.49,10161.5,10084.43,10108.16,14904.846
2020-02-09 15:00:00,10108.47,10138.43,10026.0,10108.01,21003.915
2020-02-09 18:00:00,10108.0,10113.05,10070.0,10080.21,10327.291
2020-02-09 21:00:00,10080.21,10182.59,10073.79,10167.38,12093.702000000001
2020-02-10 00:00:00,10167.37,10213.56,10092.06,10132.83,22393.266
2020-02-10 03:00:00,10132.83,10132.83,9750.0,9849.94,30821.053
2020-02-10 06:00:00,9849.94,10034.56,9840.0,9932.03,41684.998
2020-02-10 09:00:00,9932.19,9933.14,9771.31,9827.36,31015.266
2020-02-10 12:00:00,9826.75,9907.91,9782.1,9894.24,18453.325
2020-02-10 15:00:00,9894.25,9931.89,9822.0,9853.84,18339.05
2020-02-10 18:00:00,9854.8,9888.0,9808.35,9861.14,11966.825
2020-02-10 21:00:00,9861.13,9908.0,9825.88,9865.56,9568.954
2020-02-11 00:00:00,9865.56,9874.77,9733.0,9772.0,23280.199
2020-02-11 03:00:00,9772.08,9793.48,9729.36,9763.75,15388.348
2020-02-11 06:00:00,9763.6,9805.59,9738.12,9804.28,11935.34
2020-02-11 09:00:00,9803.8,9823.0,9770.05,9812.27,12555.502
2020-02-11 12:00:00,9810.58,9920.0,9799.88,9866.62,22569.166
2020-02-11 15:00:00,9866.62,10409.96,9864.94,10297.86,73046.637
2020-02-11 18:00:00,10297.86,10345.0,10210.66,10260.83,18088.251
2020-02-11 21:00:00,10260.84,10267.74,10201.75,10229.06,13256.372
2020-02-12 00:00:00,10230.74,10340.04,10229.71,10270.34,22111.404
2020-02-12 03:00:00,10270.34,10347.51,10260.0,10335.6,12846.222
2020-02-12 06:00:00,10334.61,10479.98,10235.52,10304.66,37791.375
2020-02-12 09:00:00,10304.56,10387.66,10250.0,10363.0,18294.221
2020-02-12 12:00:00,10361.77,10437.0,10300.0,10363.94,24393.572
2020-02-12 15:00:00,10364.95,10390.0,10259.64,10371.92,19059.902000000002
2020-02-12 18:00:00,10371.92,10400.43,10325.84,10394.11,10575.635
2020-02-12 21:00:00,10393.28,10432.0,10317.26,10339.99,14601.927
2020-02-13 00:00:00,10339.64,10448.0,10327.18,10421.12,12957.214
2020-02-13 03:00:00,10421.12,10456.91,10382.22,10447.98,14422.466
2020-02-13 06:00:00,10447.98,10512.55,10155.0,10273.46,45008.048
2020-02-13 09:00:00,10274.09,10275.43,10101.0,10165.03,33999.491
2020-02-13 12:00:00,10165.04,10540.0,10121.06,10259.66,59653.25
2020-02-13 15:00:00,10259.97,10328.47,10155.0,10210.08,25885.672
2020-02-13 18:00:00,10210.09,10284.8,10199.04,10240.05,12096.931
2020-02-13 21:00:00,10240.02,10265.37,10200.0,10239.63,9029.645
2020-02-14 00:00:00,10240.02,10295.0,10192.55,10271.42,12275.56
2020-02-14 03:00:00,10271.98,10299.0,10171.0,10186.62,15909.892
2020-02-14 06:00:00,10186.65,10218.91,10123.37,10178.57,16305.675
2020-02-14 09:00:00,10178.18,10310.0,10166.1,10279.9,23619.516
2020-02-14 12:00:00,10280.15,10370.09,10233.0,10253.25,21788.06
2020-02-14 15:00:00,10253.2,10316.0,10245.06,10293.0,14627.252
2020-02-14 18:00:00,10293.0,10388.99,10293.0,10365.7,17748.196
2020-02-14 21:00:00,10366.12,10390.0,10293.0,10356.82,8701.595
2020-02-15 00:00:00,10356.27,10389.75,10233.2,10257.53,16025.708
2020-02-15 03:00:00,10257.1,10297.32,10236.01,10240.42,10046.139
2020-02-15 06:00:00,10240.62,10273.0,10203.98,10268.35,13207.882
2020-02-15 09:00:00,10267.92,10288.14,10232.45,10247.03,9069.082
2020-02-15 12:00:00,10247.02,10271.0,10224.1,10255.14,8063.907
2020-02-15 15:00:00,10255.13,10257.19,9752.3,9858.47,72225.952
